订单编号,下单时间,pay_time,商品编码,商品名称,品类,quantity,unit_price,total_amount,discount_amount,actual_pay_amount,订单状态,buyer_province,是否新客,优惠券名称
微20250828052148,2025-08-28 08:43:00,2025-08-28 08:43:00,SKU_食_014,食品商品8,食品,2,53.13,106.26,7.75,98.51,已取消,北京,True,
微20250828052149,2025-08-28 12:54:00,2025-08-28 12:54:00,SKU_电_018,电子商品20,电子,1,308.11,308.11,45.77,262.34,已取消,上海,True,
微20250828052150,2025-08-28 16:10:00,2025-08-28 16:10:00,SKU_电_013,电子商品26,电子,3,298.8,896.4,52.97,843.43,已取消,广东,True,
微20250828052151,2025-08-28 18:08:00,2025-08-28 18:08:00,SKU_电_008,电子商品32,电子,1,296.59,296.59,3.96,292.63,已取消,四川,True,
微20250828052152,2025-08-28 09:41:00,,SKU_电_007,电子商品33,电子,2,329.65,659.3,72.92,586.38,已取消,江苏,False,
微20250828052156,2025-08-28 21:17:00,2025-08-28 21:17:00,SKU_电_003,电子商品11,电子,2,353.15,706.3,39.96,666.34,已完成,四川,False,
微20250828052157,2025-08-28 21:19:00,2025-08-28 21:19:00,SKU_电_015,电子商品12,电子,1,332.31,332.31,33.12,299.19,已完成,湖北,False,
微20250828052158,2025-08-28 19:37:00,2025-08-28 19:37:00,SKU_电_013,电子商品2,电子,3,323.12,969.36,91.26,878.1,已完成,北京,False,品类优惠券
微20250828052159,2025-08-28 15:06:00,2025-08-28 15:06:00,SKU_服_015,服装商品26,服装,1,175.56,175.56,4.27,171.29,已取消,湖北,True,
微20250828052161,2025-08-28 19:57:00,2025-08-28 19:57:00,SKU_服_019,服装商品38,服装,1,166.73,166.73,0.57,166.16,已完成,山东,True,
微20250828052165,2025-08-28 14:25:00,2025-08-28 14:25:00,SKU_服_009,服装商品16,服装,3,170.34,511.02,12.01,499.01,已完成,广东,False,
微20250828052172,2025-08-28 17:10:00,2025-08-28 17:10:00,SKU_服_018,服装商品34,服装,2,160.37,320.74,32.81,287.93,已完成,浙江,False,
微20250828052173,2025-08-28 09:12:00,2025-08-28 09:12:00,SKU_服_013,服装商品1,服装,1,179.15,179.15,22.43,156.72,已取消,广东,True,
微20250828052174,2025-08-28 13:03:00,2025-08-28 13:03:00,SKU_服_008,服装商品49,服装,1,183.01,183.01,0.42,182.59,已完成,上海,False,
微20250828052175,2025-08-28 20:13:00,,SKU_服_006,服装商品23,服装,2,162.66,325.32,38.75,286.57,已取消,山东,False,品类优惠券
微20250829052919,2025-08-29 15:38:00,2025-08-29 15:38:00,SKU_美_019,美妆商品37,美妆,3,133.59,400.77,32.68,368.09,已完成,四川,False,新人首单立减20
微20250829052920,2025-08-29 20:15:00,2025-08-29 20:15:00,SKU_美_007,美妆商品41,美妆,3,153.21,459.63,44.93,414.7,已取消,江苏,True,
微20250829052921,2025-08-29 16:47:00,2025-08-29 16:47:00,SKU_美_016,美妆商品33,美妆,1,137.09,137.09,8.67,128.42,已完成,江苏,True,
微20250829052922,2025-08-29 10:56:00,2025-08-29 10:56:00,SKU_美_013,美妆商品37,美妆,2,145.27,290.54,28.62,261.92,已完成,山东,False,
微20250829052924,2025-08-29 17:11:00,2025-08-29 17:11:00,SKU_美_019,美妆商品29,美妆,3,130.27,390.81,19.66,371.15,已完成,上海,False,新人首单立减20
微20250829052925,2025-08-29 15:00:00,2025-08-29 15:00:00,SKU_美_007,美妆商品27,美妆,1,134.07,134.07,16.71,117.36,已取消,四川,True,
微20250829052926,2025-08-29 08:20:00,2025-08-29 08:20:00,SKU_美_016,美妆商品21,美妆,1,137.09,137.09,2.55,134.54,已取消,江苏,True,
微20250829052930,2025-08-29 15:39:00,2025-08-29 15:39:00,SKU_美_004,美妆商品35,美妆,1,136.32,136.32,0.89,135.43,已取消,北京,True,
微20250829052933,2025-08-29 09:50:00,2025-08-29 09:50:00,SKU_美_015,美妆商品12,美妆,2,142.95,285.9,14.72,271.18,待发货,四川,False,
微20250829052934,2025-08-29 13:31:00,2025-08-29 13:31:00,SKU_美_011,美妆商品18,美妆,1,149.47,149.47,16.27,133.2,已完成,上海,True,
微20250829052935,2025-08-29 18:27:00,,SKU_美_014,美妆商品29,美妆,1,132.99,132.99,8.28,124.71,已取消,广东,False,满200减30
微20250829052937,2025-08-29 22:12:00,2025-08-29 22:12:00,SKU_美_005,美妆商品30,美妆,1,140.16,140.16,17.19,122.97,已取消,山东,True,
微20250829052944,2025-08-29 19:56:00,2025-08-29 19:56:00,SKU_美_008,美妆商品8,美妆,3,136.22,408.66,22.04,386.62,已完成,四川,False,品类优惠券
微20250829052947,2025-08-29 20:32:00,2025-08-29 20:32:00,SKU_美_014,美妆商品36,美妆,1,146.15,146.15,13.34,132.81,已完成,浙江,False,品类优惠券
微20250829052949,2025-08-29 17:01:00,2025-08-29 17:01:00,SKU_美_018,美妆商品36,美妆,1,134.55,134.55,1.28,133.27,已完成,浙江,False,
微20250829052953,2025-08-29 17:29:00,2025-08-29 17:29:00,SKU_食_015,食品商品15,食品,2,56.83,113.66,0.72,112.94,已取消,上海,True,
微20250829052956,2025-08-29 20:17:00,2025-08-29 20:17:00,SKU_食_003,食品商品33,食品,3,56.17,168.51,23.2,145.31,已取消,山东,True,
微20250829052958,2025-08-29 17:17:00,2025-08-29 17:17:00,SKU_食_014,食品商品44,食品,2,61.47,122.94,0.96,121.98,已取消,山东,True,
微20250829052959,2025-08-29 17:57:00,2025-08-29 17:57:00,SKU_食_009,食品商品20,食品,2,56.09,112.18,10.77,101.41,已完成,湖北,False,
微20250829052961,2025-08-29 12:19:00,2025-08-29 12:19:00,SKU_食_006,食品商品16,食品,3,61.08,183.24,17.61,165.63,已完成,北京,False,
微20250829052963,2025-08-29 22:05:00,2025-08-29 22:05:00,SKU_食_010,食品商品27,食品,2,58.32,116.64,11.86,104.78,已取消,广东,True,
微20250829052965,2025-08-29 11:10:00,2025-08-29 11:10:00,SKU_食_015,食品商品15,食品,1,55.35,55.35,3.52,51.83,已完成,江苏,True,
微20250829052968,2025-08-29 14:25:00,2025-08-29 14:25:00,SKU_食_012,食品商品8,食品,3,58.97,176.91,9.88,167.03,已完成,北京,True,
微20250829052973,2025-08-29 13:23:00,2025-08-29 13:23:00,SKU_食_008,食品商品12,食品,1,54.56,54.56,5.54,49.02,已完成,山东,False,
微20250829052974,2025-08-29 17:35:00,,SKU_食_014,食品商品46,食品,1,61.85,61.85,6.41,55.44,已取消,北京,True,
微20250829052975,2025-08-29 08:30:00,2025-08-29 08:30:00,SKU_食_011,食品商品8,食品,3,48.75,146.25,14.43,131.82,已完成,浙江,False,
微20250829052981,2025-08-29 16:07:00,2025-08-29 16:07:00,SKU_食_013,食品商品10,食品,2,69.96,139.92,9.49,130.43,已取消,山东,True,
微20250829052984,2025-08-29 16:44:00,,SKU_食_002,食品商品11,食品,3,54.8,164.4,8.64,155.76,已取消,广东,True,
微20250829052985,2025-08-29 19:20:00,2025-08-29 19:20:00,SKU_食_008,食品商品3,食品,1,51.56,51.56,3.33,48.23,已完成,山东,False,品类优惠券
微20250829052989,2025-08-29 14:25:00,2025-08-29 14:25:00,SKU_电_014,电子商品5,电子,1,320.52,320.52,1.26,319.26,已完成,广东,False,
微20250829052990,2025-08-29 11:28:00,2025-08-29 11:28:00,SKU_电_009,电子商品27,电子,2,293.41,586.82,21.38,565.44,已完成,广东,False,
微20250829052991,2025-08-29 15:21:00,2025-08-29 15:21:00,SKU_电_012,电子商品13,电子,1,329.91,329.91,32.14,297.77,已取消,湖北,True,
微20250829052992,2025-08-29 22:34:00,,SKU_电_011,电子商品13,电子,2,316.39,632.78,67.88,564.9,已取消,上海,False,
微20250829052993,2025-08-29 09:16:00,2025-08-29 09:16:00,SKU_电_006,电子商品45,电子,1,314.64,314.64,31.84,282.8,已完成,湖北,True,
微20250829052994,2025-08-29 21:04:00,2025-08-29 21:04:00,SKU_电_018,电子商品47,电子,1,278.95,278.95,10.69,268.26,已完成,湖北,True,
微20250829052997,2025-08-29 22:40:00,2025-08-29 22:40:00,SKU_服_018,服装商品3,服装,3,154.92,464.76,34.78,429.98,已取消,江苏,True,
微20250829052998,2025-08-29 12:46:00,2025-08-29 12:46:00,SKU_服_004,服装商品2,服装,1,173.68,173.68,22.4,151.28,已取消,山东,True,
微20250829052999,2025-08-29 18:47:00,2025-08-29 18:47:00,SKU_服_018,服装商品23,服装,1,175.54,175.54,3.41,172.13,已取消,广东,True,
微20250829053001,2025-08-29 16:11:00,2025-08-29 16:11:00,SKU_服_016,服装商品12,服装,1,140.4,140.4,5.59,134.81,已完成,北京,True,
微20250829053002,2025-08-29 11:55:00,,SKU_服_017,服装商品37,服装,2,148.9,297.8,23.26,274.54,已取消,江苏,True,
微20250829053003,2025-08-29 14:09:00,,SKU_服_010,服装商品10,服装,2,167.16,334.32,34.41,299.91,已取消,广东,True,
微20250829053005,2025-08-29 12:51:00,2025-08-29 12:51:00,SKU_服_018,服装商品8,服装,2,171.32,342.64,9.45,333.19,已取消,浙江,True,
微20250829053006,2025-08-29 16:23:00,,SKU_服_014,服装商品20,服装,1,154.78,154.78,7.71,147.07,已取消,湖北,True,
微20250829053010,2025-08-29 22:12:00,2025-08-29 22:12:00,SKU_服_009,服装商品24,服装,2,183.62,367.24,11.38,355.86,已完成,江苏,False,
微20250829053011,2025-08-29 18:51:00,,SKU_服_019,服装商品21,服装,3,153.87,461.61,55.62,405.99,已取消,北京,False,
微20250830053858,2025-08-30 20:26:00,2025-08-30 20:26:00,SKU_美_003,美妆商品33,美妆,1,133.62,133.62,15.46,118.16,已完成,广东,False,
微20250830053861,2025-08-30 13:19:00,2025-08-30 13:19:00,SKU_美_001,美妆商品8,美妆,1,143.02,143.02,13.3,129.72,已取消,湖北,True,
微20250830053862,2025-08-30 10:49:00,,SKU_美_014,美妆商品16,美妆,2,132.79,265.58,7.33,258.25,已取消,上海,True,
微20250830053863,2025-08-30 14:11:00,2025-08-30 14:11:00,SKU_美_002,美妆商品36,美妆,1,145.34,145.34,2.15,143.19,已取消,北京,True,
微20250830053864,2025-08-30 15:11:00,2025-08-30 15:11:00,SKU_美_019,美妆商品17,美妆,2,150.99,301.98,11.73,290.25,已取消,四川,True,
微20250830053866,2025-08-30 19:10:00,2025-08-30 19:10:00,SKU_美_010,美妆商品32,美妆,1,131.53,131.53,7.45,124.08,已完成,江苏,False,
微20250830053867,2025-08-30 09:50:00,2025-08-30 09:50:00,SKU_美_016,美妆商品6,美妆,1,133.94,133.94,11.61,122.33,已取消,北京,True,
微20250830053868,2025-08-30 10:07:00,,SKU_美_016,美妆商品22,美妆,2,138.63,277.26,28.77,248.49,已取消,江苏,False,
微20250830053869,2025-08-30 08:19:00,2025-08-30 08:19:00,SKU_美_004,美妆商品11,美妆,1,138.12,138.12,1.65,136.47,已取消,广东,True,
微20250830053870,2025-08-30 08:50:00,2025-08-30 08:50:00,SKU_美_003,美妆商品27,美妆,1,152.11,152.11,10.17,141.94,已完成,浙江,False,
微20250830053871,2025-08-30 14:14:00,2025-08-30 14:14:00,SKU_美_012,美妆商品40,美妆,2,144.03,288.06,40.37,247.69,已完成,浙江,True,
微20250830053872,2025-08-30 22:36:00,2025-08-30 22:36:00,SKU_美_016,美妆商品4,美妆,3,121.89,365.67,25.33,340.34,已取消,四川,True,
微20250830053873,2025-08-30 14:46:00,2025-08-30 14:46:00,SKU_美_015,美妆商品43,美妆,2,124.44,248.88,30.61,218.27,已完成,上海,True,
微20250830053874,2025-08-30 11:27:00,2025-08-30 11:27:00,SKU_美_003,美妆商品31,美妆,1,151.91,151.91,16.68,135.23,已完成,山东,True,
微20250830053877,2025-08-30 08:44:00,2025-08-30 08:44:00,SKU_美_016,美妆商品2,美妆,3,142.39,427.17,7.37,419.8,已完成,江苏,True,
微20250830053878,2025-08-30 14:33:00,2025-08-30 14:33:00,SKU_美_001,美妆商品45,美妆,1,142.35,142.35,21.13,121.22,已完成,山东,False,
微20250830053880,2025-08-30 16:55:00,2025-08-30 16:55:00,SKU_美_007,美妆商品28,美妆,1,154.67,154.67,19.03,135.64,已完成,江苏,False,
微20250830053881,2025-08-30 09:08:00,2025-08-30 09:08:00,SKU_美_012,美妆商品3,美妆,2,138.41,276.82,21.81,255.01,已完成,四川,False,新人首单立减20
微20250830053885,2025-08-30 13:53:00,2025-08-30 13:53:00,SKU_美_019,美妆商品48,美妆,1,148.29,148.29,12.2,136.09,已取消,广东,True,
微20250830053892,2025-08-30 11:54:00,2025-08-30 11:54:00,SKU_美_005,美妆商品12,美妆,2,144.38,288.76,41.61,247.15,待发货,北京,False,
微20250830053893,2025-08-30 18:32:00,2025-08-30 18:32:00,SKU_美_001,美妆商品1,美妆,1,150.08,150.08,16.85,133.23,已完成,北京,True,
微20250830053894,2025-08-30 18:10:00,2025-08-30 18:10:00,SKU_美_007,美妆商品40,美妆,1,122.68,122.68,2.02,120.66,已完成,山东,False,满200减30
微20250830053898,2025-08-30 12:21:00,,SKU_食_011,食品商品49,食品,2,55.55,111.1,1.65,109.45,已取消,湖北,False,满200减30
微20250830053899,2025-08-30 09:32:00,2025-08-30 09:32:00,SKU_食_001,食品商品18,食品,1,52.64,52.64,2.52,50.12,已取消,北京,True,
微20250830053901,2025-08-30 20:56:00,2025-08-30 20:56:00,SKU_食_010,食品商品41,食品,1,51.69,51.69,7.42,44.27,已完成,江苏,False,满200减30
微20250830053903,2025-08-30 15:23:00,2025-08-30 15:23:00,SKU_食_010,食品商品34,食品,2,61.78,123.56,16.86,106.7,已完成,山东,True,
微20250830053904,2025-08-30 17:29:00,2025-08-30 17:29:00,SKU_食_008,食品商品26,食品,3,67.69,203.07,20.32,182.75,已完成,广东,False,新人首单立减20
微20250830053905,2025-08-30 18:30:00,2025-08-30 18:30:00,SKU_食_007,食品商品3,食品,2,54.09,108.18,2.8,105.38,已完成,上海,False,
微20250830053907,2025-08-30 09:28:00,2025-08-30 09:28:00,SKU_食_001,食品商品1,食品,2,64.87,129.74,5.02,124.72,已取消,北京,True,
微20250830053908,2025-08-30 21:10:00,2025-08-30 21:10:00,SKU_食_012,食品商品41,食品,1,62.31,62.31,9.27,53.04,已完成,四川,False,
微20250830053909,2025-08-30 12:51:00,,SKU_食_010,食品商品32,食品,1,50.65,50.65,6.63,44.02,已取消,广东,True,
微20250830053910,2025-08-30 20:00:00,2025-08-30 20:00:00,SKU_食_012,食品商品37,食品,2,56.33,112.66,2.14,110.52,已取消,上海,True,
微20250830053914,2025-08-30 15:41:00,,SKU_食_006,食品商品37,食品,2,61.65,123.3,5.68,117.62,已完成,广东,True,
微20250830053915,2025-08-30 18:29:00,2025-08-30 18:29:00,SKU_食_013,食品商品26,食品,2,58.72,117.44,4.28,113.16,已完成,北京,False,
微20250830053917,2025-08-30 13:56:00,2025-08-30 13:56:00,SKU_食_013,食品商品6,食品,2,66.3,132.6,11.75,120.85,已完成,四川,False,满200减30
微20250830053918,2025-08-30 14:57:00,2025-08-30 14:57:00,SKU_食_007,食品商品35,食品,1,53.16,53.16,0.23,52.93,已取消,浙江,True,
微20250830053920,2025-08-30 10:45:00,2025-08-30 10:45:00,SKU_食_011,食品商品4,食品,1,61.02,61.02,8.84,52.18,已完成,山东,False,
微20250830053922,2025-08-30 20:08:00,2025-08-30 20:08:00,SKU_食_012,食品商品26,食品,3,57.73,173.19,8.86,164.33,已取消,广东,True,
微20250830053924,2025-08-30 19:20:00,2025-08-30 19:20:00,SKU_食_001,食品商品28,食品,2,49.23,98.46,11.81,86.65,已完成,山东,True,
微20250830053926,2025-08-30 21:25:00,2025-08-30 21:25:00,SKU_食_019,食品商品5,食品,1,55.27,55.27,1.28,53.99,已完成,浙江,False,
微20250830053928,2025-08-30 08:49:00,2025-08-30 08:49:00,SKU_食_017,食品商品6,食品,2,59.56,119.12,13.04,106.08,已完成,广东,False,
微20250830053929,2025-08-30 13:40:00,2025-08-30 13:40:00,SKU_食_016,食品商品40,食品,1,62.54,62.54,1.21,61.33,已完成,上海,False,
微20250830053930,2025-08-30 22:08:00,2025-08-30 22:08:00,SKU_食_015,食品商品22,食品,1,57.05,57.05,7.72,49.33,待发货,广东,False,满200减30
微20250830053932,2025-08-30 19:55:00,2025-08-30 19:55:00,SKU_食_001,食品商品7,食品,1,60.1,60.1,6.7,53.4,已完成,北京,False,
微20250830053938,2025-08-30 14:10:00,2025-08-30 14:10:00,SKU_食_011,食品商品8,食品,2,62.16,124.32,14.57,109.75,已完成,北京,False,
微20250830053940,2025-08-30 22:47:00,2025-08-30 22:47:00,SKU_电_008,电子商品27,电子,1,333.35,333.35,40.6,292.75,已完成,北京,False,满200减30
微20250830053942,2025-08-30 11:01:00,,SKU_电_017,电子商品34,电子,3,343.54,1030.62,82.16,948.46,已完成,四川,True,
微20250830053944,2025-08-30 08:10:00,2025-08-30 08:10:00,SKU_电_012,电子商品38,电子,1,326.69,326.69,45.91,280.78,已完成,北京,True,
微20250830053945,2025-08-30 18:19:00,2025-08-30 18:19:00,SKU_电_005,电子商品19,电子,2,328.26,656.52,63.98,592.54,已取消,湖北,True,
微20250830053946,2025-08-30 15:10:00,2025-08-30 15:10:00,SKU_电_004,电子商品3,电子,1,350.36,350.36,32.1,318.26,已完成,上海,False,
微20250830053947,2025-08-30 13:05:00,2025-08-30 13:05:00,SKU_电_016,电子商品7,电子,2,335.54,671.08,79.44,591.64,已完成,上海,False,
微20250830053948,2025-08-30 17:53:00,2025-08-30 17:53:00,SKU_电_019,电子商品34,电子,1,320.65,320.65,46.45,274.2,已取消,四川,True,
微20250830053949,2025-08-30 14:35:00,2025-08-30 14:35:00,SKU_电_015,电子商品27,电子,3,304.98,914.94,119.75,795.19,已完成,广东,True,
微20250830053952,2025-08-30 20:56:00,2025-08-30 20:56:00,SKU_服_007,服装商品30,服装,2,165.98,331.96,12.42,319.54,已取消,山东,True,
微20250830053954,2025-08-30 17:12:00,2025-08-30 17:12:00,SKU_服_005,服装商品7,服装,3,193.87,581.61,75.85,505.76,已完成,广东,False,品类优惠券
微20250830053960,2025-08-30 20:32:00,2025-08-30 20:32:00,SKU_服_016,服装商品42,服装,1,162.01,162.01,22.59,139.42,已完成,湖北,False,满200减30
微20250830053964,2025-08-30 11:26:00,2025-08-30 11:26:00,SKU_服_017,服装商品25,服装,1,188.19,188.19,27.39,160.8,已完成,浙江,True,
微20250830053965,2025-08-30 12:33:00,,SKU_服_007,服装商品20,服装,1,172.97,172.97,0.71,172.26,已取消,江苏,False,
微20250830053966,2025-08-30 22:49:00,,SKU_服_010,服装商品20,服装,3,163.3,489.9,57.63,432.27,已取消,北京,True,
微20250831054796,2025-08-31 21:35:00,2025-08-31 21:35:00,SKU_美_009,美妆商品2,美妆,2,164.13,328.26,3.61,324.65,已取消,山东,True,
微20250831054797,2025-08-31 09:14:00,2025-08-31 09:14:00,SKU_美_016,美妆商品35,美妆,1,135.66,135.66,2.28,133.38,已完成,广东,False,
微20250831054802,2025-08-31 18:46:00,2025-08-31 18:46:00,SKU_美_010,美妆商品37,美妆,2,137.53,275.06,34.9,240.16,已取消,江苏,True,
微20250831054806,2025-08-31 19:14:00,2025-08-31 19:14:00,SKU_美_014,美妆商品18,美妆,2,151.25,302.5,41.3,261.2,已完成,北京,False,满200减30
微20250831054807,2025-08-31 11:28:00,2025-08-31 11:28:00,SKU_美_015,美妆商品46,美妆,1,137.4,137.4,13.4,124.0,已完成,浙江,False,
微20250831054808,2025-08-31 09:29:00,2025-08-31 09:29:00,SKU_美_011,美妆商品49,美妆,1,126.23,126.23,16.04,110.19,已完成,山东,False,
微20250831054809,2025-08-31 14:17:00,2025-08-31 14:17:00,SKU_美_007,美妆商品15,美妆,1,141.33,141.33,11.69,129.64,已取消,上海,True,
微20250831054810,2025-08-31 10:28:00,2025-08-31 10:28:00,SKU_美_008,美妆商品36,美妆,2,133.68,267.36,25.18,242.18,已取消,北京,True,
微20250831054812,2025-08-31 18:30:00,2025-08-31 18:30:00,SKU_美_001,美妆商品36,美妆,1,145.01,145.01,15.51,129.5,待发货,四川,False,新人首单立减20
微20250831054813,2025-08-31 15:15:00,2025-08-31 15:15:00,SKU_美_006,美妆商品14,美妆,2,130.98,261.96,15.91,246.05,已完成,广东,False,
微20250831054815,2025-08-31 12:36:00,2025-08-31 12:36:00,SKU_美_005,美妆商品40,美妆,3,120.82,362.46,10.18,352.28,已完成,广东,True,
微20250831054816,2025-08-31 17:46:00,,SKU_美_005,美妆商品36,美妆,2,145.1,290.2,17.83,272.37,已取消,上海,False,
微20250831054817,2025-08-31 19:41:00,2025-08-31 19:41:00,SKU_美_016,美妆商品32,美妆,1,138.48,138.48,12.77,125.71,已完成,北京,False,满200减30
微20250831054818,2025-08-31 18:21:00,2025-08-31 18:21:00,SKU_美_003,美妆商品12,美妆,1,140.69,140.69,0.53,140.16,已完成,湖北,False,新人首单立减20
微20250831054819,2025-08-31 19:31:00,2025-08-31 19:31:00,SKU_美_006,美妆商品35,美妆,3,134.39,403.17,2.42,400.75,待发货,山东,False,新人首单立减20
微20250831054820,2025-08-31 14:15:00,2025-08-31 14:15:00,SKU_美_019,美妆商品25,美妆,1,133.27,133.27,0.62,132.65,已完成,广东,False,
微20250831054821,2025-08-31 22:45:00,2025-08-31 22:45:00,SKU_美_013,美妆商品7,美妆,2,139.69,279.38,20.78,258.6,已完成,江苏,True,
微20250831054822,2025-08-31 19:05:00,2025-08-31 19:05:00,SKU_美_001,美妆商品39,美妆,1,117.4,117.4,1.07,116.33,已完成,四川,False,
微20250831054824,2025-08-31 22:33:00,2025-08-31 22:33:00,SKU_美_009,美妆商品48,美妆,1,143.86,143.86,14.03,129.83,已取消,湖北,True,
微20250831054825,2025-08-31 10:39:00,2025-08-31 10:39:00,SKU_美_006,美妆商品19,美妆,1,129.84,129.84,6.63,123.21,已完成,四川,False,
