退款单号,订单编号,申请时间,商品编码,商品名称,品类,refund_type,退款原因,退款金额,退款状态
RF20250825007555,京20250825627250,2025-08-25 18:46:00,SKU_食_002,食品商品1,食品,退货退款,物流太慢,56.2,已完成
RF20250825007556,京20250825421642,2025-08-25 09:39:00,SKU_食_008,食品商品12,食品,仅退款,物流太慢,48.6,处理中
RF20250825007557,京20250825781400,2025-08-25 18:29:00,SKU_食_007,食品商品3,食品,仅退款,物流太慢,41.37,已完成
RF20250825007558,京20250825066041,2025-08-25 10:23:00,SKU_食_001,食品商品7,食品,仅退款,尺码不合适,46.05,已完成
RF20250825007559,京20250825530237,2025-08-25 21:51:00,SKU_电_004,电子商品9,电子,仅退款,物流太慢,424.28,处理中
RF20250825007560,京20250825390949,2025-08-25 21:32:00,SKU_电_006,电子商品13,电子,退货退款,不想要了,311.5,处理中
RF20250825007561,京20250825067895,2025-08-25 21:23:00,SKU_电_008,电子商品11,电子,仅退款,不想要了,453.06,已完成
RF20250825007562,京20250825235994,2025-08-25 21:53:00,SKU_电_005,电子商品5,电子,仅退款,不想要了,486.48,已完成
RF20250825007563,京20250825571360,2025-08-25 17:18:00,SKU_电_005,电子商品14,电子,退货退款,物流太慢,484.72,已完成
RF20250825007564,京20250825443749,2025-08-25 09:39:00,SKU_电_006,电子商品7,电子,退货退款,物流太慢,502.82,已完成
RF20250825007565,京20250825593758,2025-08-25 17:41:00,SKU_电_002,电子商品15,电子,退货退款,物流太慢,414.39,已完成
RF20250825007566,京20250825595188,2025-08-25 16:06:00,SKU_电_006,电子商品10,电子,退货退款,与描述不符,481.82,已完成
RF20250825007567,京20250825206951,2025-08-25 12:19:00,SKU_电_009,电子商品9,电子,退货退款,物流太慢,423.49,已拒绝
RF20250825007568,京20250825979483,2025-08-25 13:04:00,SKU_电_008,电子商品11,电子,退货退款,物流太慢,362.55,已完成
RF20250825007569,京20250825900789,2025-08-25 14:49:00,SKU_服_007,服装商品8,服装,退货退款,与描述不符,230.82,处理中
RF20250825007570,京20250825275084,2025-08-25 13:27:00,SKU_服_004,服装商品2,服装,退货退款,物流太慢,180.04,已完成
RF20250825007571,京20250825057348,2025-08-25 15:04:00,SKU_服_007,服装商品7,服装,仅退款,不想要了,136.24,已完成
RF20250826007675,京20250826526931,2025-08-26 10:56:00,SKU_美_009,美妆商品5,美妆,仅退款,物流太慢,149.53,已完成
RF20250826007676,京20250826827859,2025-08-26 20:37:00,SKU_美_006,美妆商品19,美妆,仅退款,不想要了,130.71,已拒绝
RF20250826007677,京20250826534613,2025-08-26 18:52:00,SKU_美_005,美妆商品4,美妆,退货退款,物流太慢,145.32,处理中
RF20250826007678,京20250826297749,2025-08-26 21:20:00,SKU_美_007,美妆商品17,美妆,仅退款,不想要了,135.1,已完成
RF20250826007679,京20250826700312,2025-08-26 08:37:00,SKU_美_003,美妆商品11,美妆,退货退款,不想要了,144.22,已完成
RF20250826007680,京20250826637094,2025-08-26 19:37:00,SKU_美_002,美妆商品8,美妆,退货退款,与描述不符,149.02,已完成
RF20250826007681,京20250826660597,2025-08-26 21:42:00,SKU_美_003,美妆商品17,美妆,仅退款,尺码不合适,122.5,处理中
RF20250826007682,京20250826465810,2025-08-26 12:23:00,SKU_食_002,食品商品19,食品,退货退款,物流太慢,55.06,已完成
RF20250826007683,京20250826613165,2025-08-26 11:35:00,SKU_食_008,食品商品2,食品,仅退款,不想要了,71.62,处理中
RF20250826007684,京20250826003627,2025-08-26 19:51:00,SKU_食_001,食品商品18,食品,仅退款,物流太慢,34.33,已完成
RF20250826007685,京20250826346687,2025-08-26 20:26:00,SKU_食_001,食品商品12,食品,退货退款,尺码不合适,48.14,已完成
RF20250826007686,京20250826035493,2025-08-26 15:51:00,SKU_食_005,食品商品9,食品,仅退款,质量问题,48.63,处理中
RF20250826007687,京20250826536475,2025-08-26 09:07:00,SKU_食_001,食品商品15,食品,退货退款,物流太慢,56.75,已完成
RF20250826007688,京20250826573177,2025-08-26 21:06:00,SKU_电_007,电子商品2,电子,退货退款,物流太慢,391.68,已完成
RF20250826007689,京20250826151216,2025-08-26 16:53:00,SKU_电_005,电子商品8,电子,退货退款,物流太慢,576.29,已完成
RF20250826007690,京20250826013302,2025-08-26 21:35:00,SKU_电_008,电子商品13,电子,仅退款,物流太慢,394.85,处理中
RF20250826007691,京20250826306995,2025-08-26 18:49:00,SKU_电_004,电子商品13,电子,仅退款,质量问题,369.11,已完成
RF20250826007692,京20250826250650,2025-08-26 12:37:00,SKU_电_008,电子商品18,电子,退货退款,物流太慢,503.49,处理中
RF20250826007693,京20250826011795,2025-08-26 21:49:00,SKU_电_005,电子商品6,电子,退货退款,物流太慢,427.73,已完成
RF20250826007694,京20250826567679,2025-08-26 12:43:00,SKU_电_001,电子商品12,电子,退货退款,物流太慢,537.8,已拒绝
RF20250826007695,京20250826978207,2025-08-26 19:32:00,SKU_电_007,电子商品18,电子,仅退款,物流太慢,428.87,已完成
RF20250826007696,京20250826107448,2025-08-26 14:37:00,SKU_电_007,电子商品18,电子,仅退款,物流太慢,294.63,已完成
RF20250826007697,京20250826178784,2025-08-26 18:35:00,SKU_电_001,电子商品6,电子,仅退款,物流太慢,439.8,已完成
RF20250826007698,京20250826268065,2025-08-26 10:24:00,SKU_电_003,电子商品6,电子,仅退款,与描述不符,439.24,已完成
RF20250826007699,京20250826187723,2025-08-26 09:00:00,SKU_电_006,电子商品1,电子,仅退款,物流太慢,491.63,已完成
RF20250826007700,京20250826284485,2025-08-26 13:56:00,SKU_电_004,电子商品14,电子,仅退款,物流太慢,380.93,处理中
RF20250826007701,京20250826270332,2025-08-26 09:52:00,SKU_电_001,电子商品16,电子,仅退款,不想要了,340.98,已完成
RF20250826007702,京20250826416973,2025-08-26 08:40:00,SKU_电_001,电子商品17,电子,仅退款,物流太慢,388.13,已完成
RF20250826007703,京20250826168150,2025-08-26 17:18:00,SKU_电_006,电子商品12,电子,退货退款,尺码不合适,488.76,已完成
RF20250826007704,京20250826454839,2025-08-26 09:48:00,SKU_服_006,服装商品13,服装,仅退款,质量问题,219.54,已完成
RF20250826007705,京20250826765720,2025-08-26 17:08:00,SKU_服_005,服装商品3,服装,退货退款,物流太慢,174.06,已完成
RF20250826007706,京20250826310098,2025-08-26 17:42:00,SKU_服_001,服装商品4,服装,仅退款,物流太慢,239.04,已完成
RF20250827007815,京20250827653270,2025-08-27 10:12:00,SKU_美_005,美妆商品1,美妆,仅退款,尺码不合适,131.26,已拒绝
RF20250827007816,京20250827303937,2025-08-27 18:30:00,SKU_美_007,美妆商品2,美妆,退货退款,不想要了,136.3,处理中
RF20250827007817,京20250827471737,2025-08-27 20:22:00,SKU_美_006,美妆商品2,美妆,退货退款,物流太慢,135.45,已完成
RF20250827007818,京20250827729493,2025-08-27 13:56:00,SKU_美_007,美妆商品3,美妆,退货退款,尺码不合适,180.46,已拒绝
RF20250827007819,京20250827337557,2025-08-27 13:17:00,SKU_美_004,美妆商品15,美妆,仅退款,尺码不合适,162.97,已完成
RF20250827007820,京20250827443270,2025-08-27 17:05:00,SKU_美_008,美妆商品5,美妆,退货退款,物流太慢,146.19,已完成
RF20250827007821,京20250827811139,2025-08-27 10:03:00,SKU_食_005,食品商品15,食品,退货退款,物流太慢,47.4,已完成
RF20250827007822,京20250827364712,2025-08-27 09:49:00,SKU_食_007,食品商品16,食品,退货退款,物流太慢,54.3,已完成
RF20250827007823,京20250827104109,2025-08-27 12:10:00,SKU_食_009,食品商品11,食品,退货退款,物流太慢,48.19,已完成
RF20250827007824,京20250827634280,2025-08-27 18:40:00,SKU_食_009,食品商品18,食品,仅退款,质量问题,45.28,已完成
RF20250827007825,京20250827912821,2025-08-27 11:55:00,SKU_食_002,食品商品14,食品,退货退款,物流太慢,56.73,已完成
RF20250827007826,京20250827793682,2025-08-27 12:43:00,SKU_食_008,食品商品9,食品,退货退款,物流太慢,58.2,已完成
RF20250827007827,京20250827635009,2025-08-27 11:02:00,SKU_食_006,食品商品17,食品,仅退款,物流太慢,56.85,已完成
RF20250827007828,京20250827883500,2025-08-27 15:03:00,SKU_食_002,食品商品14,食品,退货退款,物流太慢,54.62,已完成
RF20250827007829,京20250827812028,2025-08-27 21:56:00,SKU_电_006,电子商品14,电子,退货退款,物流太慢,392.86,已完成
RF20250827007830,京20250827144678,2025-08-27 10:15:00,SKU_电_006,电子商品10,电子,退货退款,物流太慢,553.8,处理中
RF20250827007831,京20250827711699,2025-08-27 10:13:00,SKU_电_003,电子商品14,电子,仅退款,物流太慢,393.37,已完成
RF20250827007832,京20250827314123,2025-08-27 20:17:00,SKU_电_003,电子商品12,电子,仅退款,物流太慢,435.69,已完成
RF20250827007833,京20250827518366,2025-08-27 08:52:00,SKU_电_003,电子商品14,电子,仅退款,物流太慢,399.72,已完成
RF20250827007834,京20250827554988,2025-08-27 16:45:00,SKU_电_009,电子商品8,电子,仅退款,物流太慢,430.66,已完成
RF20250827007835,京20250827451935,2025-08-27 15:56:00,SKU_电_001,电子商品17,电子,仅退款,尺码不合适,400.25,处理中
RF20250827007836,京20250827021405,2025-08-27 09:49:00,SKU_电_003,电子商品19,电子,仅退款,物流太慢,378.81,已完成
RF20250827007837,京20250827468326,2025-08-27 10:04:00,SKU_电_006,电子商品14,电子,退货退款,与描述不符,267.71,处理中
RF20250827007838,京20250827176055,2025-08-27 10:15:00,SKU_电_002,电子商品11,电子,仅退款,与描述不符,421.05,已完成
RF20250827007839,京20250827154590,2025-08-27 09:33:00,SKU_电_002,电子商品12,电子,退货退款,与描述不符,405.57,已拒绝
RF20250827007840,京20250827327019,2025-08-27 20:18:00,SKU_电_001,电子商品15,电子,仅退款,物流太慢,498.29,已完成
RF20250827007841,京20250827785694,2025-08-27 08:28:00,SKU_电_007,电子商品18,电子,仅退款,质量问题,528.01,已完成
RF20250827007842,京20250827546729,2025-08-27 14:21:00,SKU_电_006,电子商品8,电子,退货退款,物流太慢,466.83,处理中
RF20250827007843,京20250827926805,2025-08-27 14:44:00,SKU_服_006,服装商品14,服装,退货退款,物流太慢,150.68,已完成
RF20250827007844,京20250827469663,2025-08-27 20:36:00,SKU_服_006,服装商品6,服装,退货退款,不想要了,224.87,已拒绝
RF20250827007845,京20250827154323,2025-08-27 14:34:00,SKU_服_002,服装商品9,服装,仅退款,不想要了,238.22,已拒绝
RF20250828007965,京20250828668429,2025-08-28 21:40:00,SKU_美_005,美妆商品19,美妆,退货退款,物流太慢,216.11,处理中
RF20250828007966,京20250828755103,2025-08-28 19:38:00,SKU_美_009,美妆商品11,美妆,退货退款,尺码不合适,152.85,已完成
RF20250828007967,京20250828458319,2025-08-28 10:40:00,SKU_美_006,美妆商品4,美妆,退货退款,物流太慢,166.11,已拒绝
RF20250828007968,京20250828554861,2025-08-28 19:12:00,SKU_美_003,美妆商品6,美妆,仅退款,物流太慢,139.4,已完成
RF20250828007969,京20250828395047,2025-08-28 10:40:00,SKU_食_003,食品商品9,食品,仅退款,质量问题,54.75,已完成
RF20250828007970,京20250828938324,2025-08-28 14:12:00,SKU_食_005,食品商品8,食品,退货退款,物流太慢,50.55,已完成
RF20250828007971,京20250828267231,2025-08-28 10:17:00,SKU_食_005,食品商品17,食品,退货退款,质量问题,47.93,已拒绝
RF20250828007972,京20250828768016,2025-08-28 09:33:00,SKU_食_007,食品商品14,食品,仅退款,物流太慢,43.86,处理中
RF20250828007973,京20250828849215,2025-08-28 17:32:00,SKU_食_003,食品商品16,食品,仅退款,物流太慢,33.87,已完成
RF20250828007974,京20250828115375,2025-08-28 10:08:00,SKU_食_004,食品商品11,食品,仅退款,物流太慢,48.78,已完成
RF20250828007975,京20250828259690,2025-08-28 17:19:00,SKU_食_007,食品商品7,食品,退货退款,物流太慢,52.49,已完成
RF20250828007976,京20250828028003,2025-08-28 10:17:00,SKU_食_007,食品商品9,食品,退货退款,物流太慢,53.65,已拒绝
RF20250828007977,京20250828108109,2025-08-28 08:14:00,SKU_食_003,食品商品4,食品,退货退款,物流太慢,51.73,已完成
RF20250828007978,京20250828996758,2025-08-28 08:35:00,SKU_食_008,食品商品15,食品,仅退款,物流太慢,52.75,已完成
RF20250828007979,京20250828667246,2025-08-28 21:06:00,SKU_食_006,食品商品3,食品,仅退款,尺码不合适,60.42,已完成
RF20250828007980,京20250828832925,2025-08-28 16:54:00,SKU_食_002,食品商品15,食品,退货退款,物流太慢,55.4,已完成
RF20250828007981,京20250828021072,2025-08-28 19:30:00,SKU_食_009,食品商品3,食品,退货退款,物流太慢,47.31,已完成
RF20250828007982,京20250828305287,2025-08-28 19:29:00,SKU_电_002,电子商品7,电子,仅退款,物流太慢,443.3,已完成
RF20250828007983,京20250828046806,2025-08-28 16:36:00,SKU_电_009,电子商品17,电子,退货退款,与描述不符,473.83,已完成
RF20250828007984,京20250828991164,2025-08-28 12:36:00,SKU_电_008,电子商品7,电子,仅退款,物流太慢,337.36,已完成
RF20250828007985,京20250828897015,2025-08-28 20:48:00,SKU_电_005,电子商品16,电子,退货退款,物流太慢,426.96,处理中
RF20250828007986,京20250828772613,2025-08-28 13:50:00,SKU_电_008,电子商品15,电子,仅退款,物流太慢,473.18,处理中
RF20250828007987,京20250828935197,2025-08-28 08:03:00,SKU_电_005,电子商品17,电子,仅退款,不想要了,392.69,已完成
RF20250828007988,京20250828941482,2025-08-28 18:37:00,SKU_电_001,电子商品15,电子,仅退款,与描述不符,373.99,已完成
RF20250828007989,京20250828474923,2025-08-28 14:02:00,SKU_电_002,电子商品15,电子,退货退款,不想要了,367.33,处理中
RF20250828007990,京20250828380768,2025-08-28 18:26:00,SKU_服_002,服装商品3,服装,退货退款,物流太慢,222.31,已完成
RF20250828007991,京20250828431322,2025-08-28 21:58:00,SKU_服_005,服装商品1,服装,退货退款,物流太慢,156.51,已完成
RF20250828007992,京20250828085297,2025-08-28 17:46:00,SKU_服_009,服装商品11,服装,仅退款,物流太慢,165.95,处理中
RF20250828007993,京20250828276692,2025-08-28 10:13:00,SKU_服_008,服装商品9,服装,退货退款,物流太慢,181.73,已完成
RF20250829008093,京20250829980519,2025-08-29 19:26:00,SKU_美_003,美妆商品8,美妆,仅退款,物流太慢,148.02,已完成
RF20250829008094,京20250829529120,2025-08-29 15:23:00,SKU_美_008,美妆商品3,美妆,退货退款,物流太慢,152.22,已完成
RF20250829008095,京20250829004853,2025-08-29 08:40:00,SKU_美_001,美妆商品5,美妆,退货退款,物流太慢,95.41,已完成
RF20250829008096,京20250829862683,2025-08-29 10:38:00,SKU_美_006,美妆商品7,美妆,退货退款,物流太慢,153.78,已完成
RF20250829008097,京20250829930761,2025-08-29 13:05:00,SKU_美_009,美妆商品6,美妆,退货退款,质量问题,150.73,已完成
RF20250829008098,京20250829608737,2025-08-29 21:01:00,SKU_美_002,美妆商品14,美妆,仅退款,物流太慢,123.0,已完成
RF20250829008099,京20250829686147,2025-08-29 14:25:00,SKU_美_007,美妆商品6,美妆,仅退款,物流太慢,146.33,已完成
RF20250829008100,京20250829159773,2025-08-29 20:21:00,SKU_食_001,食品商品5,食品,退货退款,与描述不符,54.81,处理中
RF20250829008101,京20250829094094,2025-08-29 10:21:00,SKU_食_002,食品商品14,食品,仅退款,尺码不合适,41.59,已拒绝
RF20250829008102,京20250829184003,2025-08-29 17:49:00,SKU_食_002,食品商品5,食品,仅退款,物流太慢,59.88,处理中
RF20250829008103,京20250829393923,2025-08-29 08:00:00,SKU_食_009,食品商品7,食品,仅退款,与描述不符,50.86,处理中
RF20250829008104,京20250829949690,2025-08-29 12:23:00,SKU_食_007,食品商品7,食品,仅退款,物流太慢,50.87,已拒绝
RF20250829008105,京20250829248151,2025-08-29 17:56:00,SKU_食_009,食品商品10,食品,仅退款,尺码不合适,58.03,处理中
RF20250829008106,京20250829702364,2025-08-29 15:27:00,SKU_食_009,食品商品17,食品,仅退款,物流太慢,50.57,已完成
RF20250829008107,京20250829579032,2025-08-29 19:08:00,SKU_食_003,食品商品9,食品,退货退款,物流太慢,57.23,已完成
RF20250829008108,京20250829049522,2025-08-29 18:43:00,SKU_食_005,食品商品1,食品,退货退款,尺码不合适,43.01,处理中
RF20250829008109,京20250829023649,2025-08-29 13:02:00,SKU_食_003,食品商品14,食品,仅退款,物流太慢,66.12,处理中
RF20250829008110,京20250829793542,2025-08-29 19:38:00,SKU_食_003,食品商品18,食品,仅退款,物流太慢,50.88,已完成
RF20250829008111,京20250829889813,2025-08-29 11:27:00,SKU_电_003,电子商品17,电子,仅退款,质量问题,372.18,已完成
RF20250829008112,京20250829086044,2025-08-29 20:57:00,SKU_电_009,电子商品4,电子,退货退款,物流太慢,405.74,已完成
RF20250829008113,京20250829339838,2025-08-29 12:29:00,SKU_电_003,电子商品14,电子,退货退款,物流太慢,395.72,已完成
