日期,商品编码,商品名称,品类,仓库,可用库存,锁定库存,入库量,平均发货时长(小时),是否缺货
2025-08-23,SKU_食_002,食品商品2,食品,华南仓,782,34,75,54.949999999999996,False
2025-08-23,SKU_食_003,食品商品3,食品,华南仓,332,35,87,52.5,False
2025-08-23,SKU_食_004,食品商品4,食品,华南仓,788,35,236,70.35000000000001,False
2025-08-23,SKU_食_005,食品商品5,食品,华南仓,392,12,182,78.75,False
2025-08-23,SKU_食_001,食品商品1,食品,华北仓,206,38,37,81.55,False
2025-08-23,SKU_食_002,食品商品2,食品,华北仓,375,5,198,49.699999999999996,False
2025-08-23,SKU_食_003,食品商品3,食品,华北仓,171,37,278,68.60000000000001,False
2025-08-23,SKU_食_004,食品商品4,食品,华北仓,429,13,141,59.14999999999999,False
2025-08-23,SKU_食_005,食品商品5,食品,华北仓,755,48,187,55.300000000000004,False
2025-08-23,SKU_电_001,电子商品1,电子,华东仓,250,29,209,75.25,False
2025-08-23,SKU_电_002,电子商品2,电子,华东仓,622,42,109,49.35,False
2025-08-23,SKU_电_003,电子商品3,电子,华东仓,117,8,174,68.60000000000001,True
2025-08-23,SKU_电_004,电子商品4,电子,华东仓,128,14,85,80.14999999999999,True
2025-08-23,SKU_电_005,电子商品5,电子,华东仓,395,12,239,43.75,False
2025-08-23,SKU_电_001,电子商品1,电子,华南仓,396,28,50,44.800000000000004,False
2025-08-23,SKU_电_002,电子商品2,电子,华南仓,152,17,50,46.550000000000004,True
2025-08-23,SKU_电_003,电子商品3,电子,华南仓,698,10,273,62.64999999999999,False
2025-08-23,SKU_电_004,电子商品4,电子,华南仓,208,13,57,44.449999999999996,False
2025-08-23,SKU_电_005,电子商品5,电子,华南仓,299,7,40,63.0,True
2025-08-23,SKU_电_001,电子商品1,电子,华北仓,581,11,295,52.15,False
2025-08-23,SKU_电_002,电子商品2,电子,华北仓,643,22,232,73.5,False
2025-08-23,SKU_电_003,电子商品3,电子,华北仓,700,21,132,72.10000000000001,False
2025-08-23,SKU_电_004,电子商品4,电子,华北仓,117,7,40,49.699999999999996,False
2025-08-23,SKU_电_005,电子商品5,电子,华北仓,251,31,98,59.5,False
2025-08-23,SKU_服_001,服装商品1,服装,华东仓,545,16,185,47.6,False
2025-08-23,SKU_服_002,服装商品2,服装,华东仓,296,7,18,72.10000000000001,True
2025-08-23,SKU_服_003,服装商品3,服装,华东仓,320,12,177,51.1,False
2025-08-23,SKU_服_004,服装商品4,服装,华东仓,743,26,295,67.89999999999999,True
2025-08-23,SKU_服_005,服装商品5,服装,华东仓,293,13,102,51.800000000000004,False
2025-08-23,SKU_服_001,服装商品1,服装,华南仓,532,40,116,51.800000000000004,False
2025-08-23,SKU_服_002,服装商品2,服装,华南仓,590,24,22,71.05,False
2025-08-23,SKU_服_003,服装商品3,服装,华南仓,722,11,39,76.3,False
2025-08-23,SKU_服_004,服装商品4,服装,华南仓,120,48,226,67.2,False
2025-08-23,SKU_服_005,服装商品5,服装,华南仓,362,29,246,61.949999999999996,False
2025-08-23,SKU_服_001,服装商品1,服装,华北仓,294,34,145,53.550000000000004,False
2025-08-23,SKU_服_002,服装商品2,服装,华北仓,335,40,270,42.699999999999996,False
2025-08-23,SKU_服_003,服装商品3,服装,华北仓,205,24,100,59.85000000000001,False
2025-08-23,SKU_服_004,服装商品4,服装,华北仓,341,45,107,60.550000000000004,False
2025-08-23,SKU_服_005,服装商品5,服装,华北仓,649,20,129,60.89999999999999,False
2025-08-24,SKU_美_001,美妆商品1,美妆,华东仓,631,32,120,57.050000000000004,False
2025-08-24,SKU_美_002,美妆商品2,美妆,华东仓,531,49,256,48.300000000000004,True
2025-08-24,SKU_美_003,美妆商品3,美妆,华东仓,610,36,148,48.300000000000004,False
2025-08-24,SKU_美_004,美妆商品4,美妆,华东仓,291,19,170,57.39999999999999,False
2025-08-24,SKU_美_005,美妆商品5,美妆,华东仓,139,27,120,47.25,False
2025-08-24,SKU_美_001,美妆商品1,美妆,华南仓,253,48,194,76.3,False
2025-08-24,SKU_美_002,美妆商品2,美妆,华南仓,218,14,2,45.15,False
2025-08-24,SKU_美_003,美妆商品3,美妆,华南仓,558,23,181,62.300000000000004,False
2025-08-24,SKU_美_004,美妆商品4,美妆,华南仓,309,8,238,54.25,False
2025-08-24,SKU_美_005,美妆商品5,美妆,华南仓,458,49,17,62.64999999999999,False
2025-08-24,SKU_美_001,美妆商品1,美妆,华北仓,665,7,130,61.949999999999996,False
2025-08-24,SKU_美_002,美妆商品2,美妆,华北仓,645,27,251,69.3,False
2025-08-24,SKU_美_003,美妆商品3,美妆,华北仓,198,38,287,74.89999999999999,True
2025-08-24,SKU_美_004,美妆商品4,美妆,华北仓,694,44,114,76.3,True
2025-08-24,SKU_美_005,美妆商品5,美妆,华北仓,590,6,223,48.65,False
2025-08-24,SKU_食_001,食品商品1,食品,华东仓,775,13,95,58.10000000000001,False
2025-08-24,SKU_食_002,食品商品2,食品,华东仓,570,44,201,44.449999999999996,False
2025-08-24,SKU_食_003,食品商品3,食品,华东仓,442,46,295,70.35000000000001,False
2025-08-24,SKU_食_004,食品商品4,食品,华东仓,273,34,193,82.25,False
2025-08-24,SKU_食_005,食品商品5,食品,华东仓,419,11,178,76.3,False
2025-08-24,SKU_食_001,食品商品1,食品,华南仓,192,32,181,57.050000000000004,False
2025-08-24,SKU_食_002,食品商品2,食品,华南仓,233,24,168,58.800000000000004,True
2025-08-24,SKU_食_003,食品商品3,食品,华南仓,251,45,99,48.65,False
2025-08-24,SKU_食_004,食品商品4,食品,华南仓,161,19,69,73.85000000000001,True
2025-08-24,SKU_食_005,食品商品5,食品,华南仓,525,32,223,77.0,True
2025-08-24,SKU_食_001,食品商品1,食品,华北仓,229,37,134,43.75,False
2025-08-24,SKU_食_002,食品商品2,食品,华北仓,767,28,86,83.64999999999999,False
2025-08-24,SKU_食_003,食品商品3,食品,华北仓,542,34,187,58.449999999999996,False
2025-08-24,SKU_食_004,食品商品4,食品,华北仓,151,29,41,67.2,False
2025-08-24,SKU_食_005,食品商品5,食品,华北仓,138,39,90,79.10000000000001,False
2025-08-24,SKU_电_001,电子商品1,电子,华东仓,732,6,240,48.300000000000004,False
2025-08-24,SKU_电_002,电子商品2,电子,华东仓,455,44,195,49.699999999999996,True
2025-08-24,SKU_电_003,电子商品3,电子,华东仓,572,23,58,46.9,False
2025-08-24,SKU_电_004,电子商品4,电子,华东仓,678,18,242,49.35,False
2025-08-24,SKU_电_005,电子商品5,电子,华东仓,601,14,283,70.0,False
2025-08-24,SKU_电_001,电子商品1,电子,华南仓,734,17,196,52.5,False
2025-08-24,SKU_电_002,电子商品2,电子,华南仓,553,13,225,47.6,False
2025-08-24,SKU_电_003,电子商品3,电子,华南仓,447,30,273,54.6,False
2025-08-24,SKU_电_004,电子商品4,电子,华南仓,272,39,82,60.199999999999996,False
2025-08-24,SKU_电_005,电子商品5,电子,华南仓,712,18,218,84.0,False
2025-08-24,SKU_电_001,电子商品1,电子,华北仓,207,30,131,81.89999999999999,False
2025-08-24,SKU_电_002,电子商品2,电子,华北仓,771,33,13,42.35,False
2025-08-24,SKU_电_003,电子商品3,电子,华北仓,612,43,2,57.75,True
2025-08-24,SKU_电_004,电子商品4,电子,华北仓,217,11,137,67.55,False
2025-08-24,SKU_电_005,电子商品5,电子,华北仓,482,33,246,55.300000000000004,False
2025-08-24,SKU_服_001,服装商品1,服装,华东仓,403,38,222,59.5,False
2025-08-24,SKU_服_002,服装商品2,服装,华东仓,690,26,114,60.89999999999999,False
2025-08-24,SKU_服_003,服装商品3,服装,华东仓,244,39,281,72.8,False
2025-08-24,SKU_服_004,服装商品4,服装,华东仓,373,26,280,73.5,False
2025-08-24,SKU_服_005,服装商品5,服装,华东仓,506,36,91,45.85,False
2025-08-24,SKU_服_001,服装商品1,服装,华南仓,444,26,26,62.300000000000004,False
2025-08-24,SKU_服_002,服装商品2,服装,华南仓,411,12,154,45.5,False
2025-08-24,SKU_服_003,服装商品3,服装,华南仓,320,42,94,70.7,False
2025-08-24,SKU_服_004,服装商品4,服装,华南仓,297,27,206,43.050000000000004,False
2025-08-24,SKU_服_005,服装商品5,服装,华南仓,107,23,108,63.699999999999996,False
2025-08-24,SKU_服_001,服装商品1,服装,华北仓,285,24,147,47.25,False
2025-08-24,SKU_服_002,服装商品2,服装,华北仓,211,16,208,57.39999999999999,False
2025-08-24,SKU_服_003,服装商品3,服装,华北仓,375,38,238,58.800000000000004,False
2025-08-24,SKU_服_004,服装商品4,服装,华北仓,541,47,123,56.35000000000001,False
2025-08-24,SKU_服_005,服装商品5,服装,华北仓,361,19,196,70.35000000000001,False
2025-08-25,SKU_美_001,美妆商品1,美妆,华东仓,630,11,195,50.4,False
2025-08-25,SKU_美_002,美妆商品2,美妆,华东仓,126,28,206,67.55,False
2025-08-25,SKU_美_003,美妆商品3,美妆,华东仓,431,36,297,42.699999999999996,False
2025-08-25,SKU_美_004,美妆商品4,美妆,华东仓,200,5,18,64.75,False
2025-08-25,SKU_美_005,美妆商品5,美妆,华东仓,738,48,8,47.25,True
2025-08-25,SKU_美_001,美妆商品1,美妆,华南仓,214,15,243,82.25,False
2025-08-25,SKU_美_002,美妆商品2,美妆,华南仓,745,29,74,65.45,False
2025-08-25,SKU_美_003,美妆商品3,美妆,华南仓,381,45,28,56.699999999999996,True
2025-08-25,SKU_美_004,美妆商品4,美妆,华南仓,624,21,33,53.199999999999996,False
2025-08-25,SKU_美_005,美妆商品5,美妆,华南仓,480,29,262,76.3,False
2025-08-25,SKU_美_001,美妆商品1,美妆,华北仓,457,44,5,45.15,False
2025-08-25,SKU_美_002,美妆商品2,美妆,华北仓,481,6,32,52.85,False
2025-08-25,SKU_美_003,美妆商品3,美妆,华北仓,716,38,276,66.14999999999999,False
2025-08-25,SKU_美_004,美妆商品4,美妆,华北仓,401,27,289,49.0,False
2025-08-25,SKU_美_005,美妆商品5,美妆,华北仓,607,28,73,63.699999999999996,False
2025-08-25,SKU_食_001,食品商品1,食品,华东仓,590,21,108,42.699999999999996,False
2025-08-25,SKU_食_002,食品商品2,食品,华东仓,658,21,13,75.25,True
2025-08-25,SKU_食_003,食品商品3,食品,华东仓,795,21,17,60.550000000000004,False
2025-08-25,SKU_食_004,食品商品4,食品,华东仓,605,28,71,63.699999999999996,False
2025-08-25,SKU_食_005,食品商品5,食品,华东仓,163,9,257,72.45,False
2025-08-25,SKU_食_001,食品商品1,食品,华南仓,521,42,126,62.300000000000004,True
2025-08-25,SKU_食_002,食品商品2,食品,华南仓,227,32,74,42.699999999999996,False
2025-08-25,SKU_食_003,食品商品3,食品,华南仓,228,38,193,64.39999999999999,True
2025-08-25,SKU_食_004,食品商品4,食品,华南仓,386,10,44,47.949999999999996,False
2025-08-25,SKU_食_005,食品商品5,食品,华南仓,714,28,140,75.60000000000001,False
2025-08-25,SKU_食_001,食品商品1,食品,华北仓,200,47,159,50.4,False
2025-08-25,SKU_食_002,食品商品2,食品,华北仓,178,14,154,71.39999999999999,False
2025-08-25,SKU_食_003,食品商品3,食品,华北仓,737,25,133,42.35,False
2025-08-25,SKU_食_004,食品商品4,食品,华北仓,188,35,211,57.75,True
2025-08-25,SKU_食_005,食品商品5,食品,华北仓,248,49,82,82.25,False
2025-08-25,SKU_电_001,电子商品1,电子,华东仓,719,35,6,46.199999999999996,True
2025-08-25,SKU_电_002,电子商品2,电子,华东仓,340,34,60,51.449999999999996,False
2025-08-25,SKU_电_003,电子商品3,电子,华东仓,317,25,72,49.699999999999996,False
2025-08-25,SKU_电_004,电子商品4,电子,华东仓,390,6,268,63.0,True
2025-08-25,SKU_电_005,电子商品5,电子,华东仓,537,29,247,74.89999999999999,False
2025-08-25,SKU_电_001,电子商品1,电子,华南仓,306,12,292,76.64999999999999,False
2025-08-25,SKU_电_002,电子商品2,电子,华南仓,619,47,241,74.89999999999999,True
2025-08-25,SKU_电_003,电子商品3,电子,华南仓,496,48,35,42.35,False
2025-08-25,SKU_电_004,电子商品4,电子,华南仓,337,22,11,47.6,True
2025-08-25,SKU_电_005,电子商品5,电子,华南仓,434,31,62,82.60000000000001,False
2025-08-25,SKU_电_001,电子商品1,电子,华北仓,639,26,120,82.95,False
2025-08-25,SKU_电_002,电子商品2,电子,华北仓,111,21,253,54.25,True
2025-08-25,SKU_电_003,电子商品3,电子,华北仓,620,29,178,73.5,True
2025-08-25,SKU_电_004,电子商品4,电子,华北仓,724,29,63,52.15,False
2025-08-25,SKU_电_005,电子商品5,电子,华北仓,739,39,202,52.85,True
2025-08-25,SKU_服_001,服装商品1,服装,华东仓,395,19,166,50.050000000000004,False
2025-08-25,SKU_服_002,服装商品2,服装,华东仓,619,10,188,78.39999999999999,False
2025-08-25,SKU_服_003,服装商品3,服装,华东仓,109,10,255,64.75,False
2025-08-25,SKU_服_004,服装商品4,服装,华东仓,152,23,286,50.75,False
2025-08-25,SKU_服_005,服装商品5,服装,华东仓,796,11,69,47.949999999999996,False
2025-08-25,SKU_服_001,服装商品1,服装,华南仓,731,8,17,49.0,False
2025-08-25,SKU_服_002,服装商品2,服装,华南仓,669,17,193,70.7,False
2025-08-25,SKU_服_003,服装商品3,服装,华南仓,709,34,209,70.7,False
2025-08-25,SKU_服_004,服装商品4,服装,华南仓,521,14,91,54.25,False
2025-08-25,SKU_服_005,服装商品5,服装,华南仓,557,44,239,65.8,False
2025-08-25,SKU_服_001,服装商品1,服装,华北仓,742,44,96,76.3,False
2025-08-25,SKU_服_002,服装商品2,服装,华北仓,277,35,187,61.25,False
2025-08-25,SKU_服_003,服装商品3,服装,华北仓,535,5,29,61.60000000000001,False
2025-08-25,SKU_服_004,服装商品4,服装,华北仓,685,33,159,64.05,False
2025-08-25,SKU_服_005,服装商品5,服装,华北仓,180,13,255,77.7,False
2025-08-26,SKU_美_001,美妆商品1,美妆,华东仓,379,22,154,81.2,False
2025-08-26,SKU_美_002,美妆商品2,美妆,华东仓,333,46,57,82.60000000000001,False
2025-08-26,SKU_美_003,美妆商品3,美妆,华东仓,474,8,298,57.75,False
2025-08-26,SKU_美_004,美妆商品4,美妆,华东仓,278,40,102,68.95,False
2025-08-26,SKU_美_005,美妆商品5,美妆,华东仓,183,18,179,72.8,False
2025-08-26,SKU_美_001,美妆商品1,美妆,华南仓,146,26,105,70.0,False
2025-08-26,SKU_美_002,美妆商品2,美妆,华南仓,562,20,287,48.300000000000004,False
2025-08-26,SKU_美_003,美妆商品3,美妆,华南仓,184,12,222,73.5,False
2025-08-26,SKU_美_004,美妆商品4,美妆,华南仓,536,39,45,56.35000000000001,False
2025-08-26,SKU_美_005,美妆商品5,美妆,华南仓,644,43,3,57.75,False
2025-08-26,SKU_美_001,美妆商品1,美妆,华北仓,763,7,270,59.85000000000001,False
2025-08-26,SKU_美_002,美妆商品2,美妆,华北仓,615,15,159,43.4,True
2025-08-26,SKU_美_003,美妆商品3,美妆,华北仓,474,13,45,48.300000000000004,False
2025-08-26,SKU_美_004,美妆商品4,美妆,华北仓,444,43,203,56.35000000000001,False
2025-08-26,SKU_美_005,美妆商品5,美妆,华北仓,530,41,19,70.35000000000001,False
2025-08-26,SKU_食_001,食品商品1,食品,华东仓,139,7,285,44.449999999999996,False
2025-08-26,SKU_食_002,食品商品2,食品,华东仓,530,47,218,66.14999999999999,True
2025-08-26,SKU_食_003,食品商品3,食品,华东仓,219,26,81,84.0,False
2025-08-26,SKU_食_004,食品商品4,食品,华东仓,770,31,97,69.3,True
2025-08-26,SKU_食_005,食品商品5,食品,华东仓,449,20,139,42.699999999999996,False
2025-08-26,SKU_食_001,食品商品1,食品,华南仓,393,13,235,43.050000000000004,False
2025-08-26,SKU_食_002,食品商品2,食品,华南仓,214,17,24,42.35,False
2025-08-26,SKU_食_003,食品商品3,食品,华南仓,797,14,87,51.800000000000004,False
2025-08-26,SKU_食_004,食品商品4,食品,华南仓,645,7,124,75.25,True
2025-08-26,SKU_食_005,食品商品5,食品,华南仓,222,7,252,68.25,False
2025-08-26,SKU_食_001,食品商品1,食品,华北仓,673,9,286,66.14999999999999,False
2025-08-26,SKU_食_002,食品商品2,食品,华北仓,571,25,149,61.949999999999996,False
2025-08-26,SKU_食_003,食品商品3,食品,华北仓,521,30,176,74.89999999999999,False
2025-08-26,SKU_食_004,食品商品4,食品,华北仓,612,49,211,61.949999999999996,False
2025-08-26,SKU_食_005,食品商品5,食品,华北仓,652,26,241,49.0,False
2025-08-26,SKU_电_001,电子商品1,电子,华东仓,556,32,99,77.35000000000001,False
2025-08-26,SKU_电_002,电子商品2,电子,华东仓,146,31,277,51.449999999999996,False
2025-08-26,SKU_电_003,电子商品3,电子,华东仓,341,27,61,65.10000000000001,False
2025-08-26,SKU_电_004,电子商品4,电子,华东仓,510,23,118,63.699999999999996,False
2025-08-26,SKU_电_005,电子商品5,电子,华东仓,514,24,82,47.25,False
2025-08-26,SKU_电_001,电子商品1,电子,华南仓,634,10,266,50.75,False
2025-08-26,SKU_电_002,电子商品2,电子,华南仓,376,42,155,47.949999999999996,False
2025-08-26,SKU_电_003,电子商品3,电子,华南仓,662,30,33,51.1,False
2025-08-26,SKU_电_004,电子商品4,电子,华南仓,551,18,144,56.35000000000001,False
2025-08-26,SKU_电_005,电子商品5,电子,华南仓,497,30,251,77.35000000000001,True
2025-08-26,SKU_电_001,电子商品1,电子,华北仓,190,24,93,47.25,True
2025-08-26,SKU_电_002,电子商品2,电子,华北仓,718,29,250,51.1,False
2025-08-26,SKU_电_003,电子商品3,电子,华北仓,163,7,168,74.2,False
2025-08-26,SKU_电_004,电子商品4,电子,华北仓,142,46,23,55.65,False
2025-08-26,SKU_电_005,电子商品5,电子,华北仓,171,38,20,56.0,False
2025-08-26,SKU_服_001,服装商品1,服装,华东仓,608,16,247,60.89999999999999,False
2025-08-26,SKU_服_002,服装商品2,服装,华东仓,155,45,23,53.9,False
2025-08-26,SKU_服_003,服装商品3,服装,华东仓,219,41,132,44.449999999999996,False
2025-08-26,SKU_服_004,服装商品4,服装,华东仓,199,23,69,65.10000000000001,True
2025-08-26,SKU_服_005,服装商品5,服装,华东仓,192,26,50,64.05,False
2025-08-26,SKU_服_001,服装商品1,服装,华南仓,127,16,202,67.2,False
2025-08-26,SKU_服_002,服装商品2,服装,华南仓,466,34,250,65.8,False
2025-08-26,SKU_服_003,服装商品3,服装,华南仓,652,8,261,67.2,True
2025-08-26,SKU_服_004,服装商品4,服装,华南仓,715,7,171,81.89999999999999,False
2025-08-26,SKU_服_005,服装商品5,服装,华南仓,733,35,114,60.199999999999996,True
2025-08-26,SKU_服_001,服装商品1,服装,华北仓,669,16,231,72.10000000000001,True
2025-08-26,SKU_服_002,服装商品2,服装,华北仓,193,21,139,44.1,False
2025-08-26,SKU_服_003,服装商品3,服装,华北仓,630,23,32,79.8,False
2025-08-26,SKU_服_004,服装商品4,服装,华北仓,470,14,72,45.5,False
2025-08-26,SKU_服_005,服装商品5,服装,华北仓,723,44,54,76.3,False
2025-08-27,SKU_美_001,美妆商品1,美妆,华东仓,625,22,11,81.2,False
2025-08-27,SKU_美_002,美妆商品2,美妆,华东仓,281,25,208,82.25,True
2025-08-27,SKU_美_003,美妆商品3,美妆,华东仓,544,42,166,63.699999999999996,False
2025-08-27,SKU_美_004,美妆商品4,美妆,华东仓,466,47,297,63.699999999999996,False
2025-08-27,SKU_美_005,美妆商品5,美妆,华东仓,405,49,199,47.949999999999996,False
2025-08-27,SKU_美_001,美妆商品1,美妆,华南仓,795,32,9,61.25,False
2025-08-27,SKU_美_002,美妆商品2,美妆,华南仓,351,41,131,46.550000000000004,False
2025-08-27,SKU_美_003,美妆商品3,美妆,华南仓,767,20,84,54.949999999999996,False
